precision,recall,f1-score,support,top_5_acc,top_5_precision,top_5_recall,top_5_f1
0.45614035087719296,0.52,0.48598130841121495,50.0,,,,
0.5106382978723404,0.48,0.49484536082474223,50.0,,,,
0.8048780487804879,0.66,0.7252747252747254,50.0,,,,
0.5535714285714286,0.62,0.5849056603773586,50.0,,,,
0.7142857142857143,0.6,0.6521739130434783,50.0,,,,
0.6296296296296297,0.68,0.6538461538461539,50.0,,,,
0.5,0.54,0.5192307692307693,50.0,,,,
0.5526315789473685,0.42,0.4772727272727273,50.0,,,,
0.7045454545454546,0.62,0.6595744680851063,50.0,,,,
0.6507936507936508,0.82,0.7256637168141592,50.0,,,,
0.5192307692307693,0.54,0.5294117647058824,50.0,,,,
0.5172413793103449,0.6,0.5555555555555556,50.0,,,,
0.6666666666666666,0.56,0.6086956521739131,50.0,,,,
0.5555555555555556,0.6,0.576923076923077,50.0,,,,
0.4666666666666667,0.42,0.4421052631578947,50.0,,,,
0.6052631578947368,0.46,0.5227272727272727,50.0,,,,
0.5769230769230769,0.6,0.5882352941176471,50.0,,,,
0.582089552238806,0.78,0.6666666666666667,50.0,,,,
0.6304347826086957,0.58,0.6041666666666666,50.0,,,,
0.5344827586206896,0.62,0.574074074074074,50.0,,,,
0.6444444444444445,0.58,0.6105263157894737,50.0,,,,
0.5,0.58,0.537037037037037,50.0,,,,
0.421875,0.54,0.4736842105263158,50.0,,,,
0.5087719298245614,0.58,0.5420560747663552,50.0,,,,
0.7631578947368421,0.58,0.6590909090909091,50.0,,,,
0.41304347826086957,0.38,0.39583333333333337,50.0,,,,
0.6808510638297872,0.64,0.6597938144329897,50.0,,,,
0.7045454545454546,0.62,0.6595744680851063,50.0,,,,
0.6326530612244898,0.62,0.6262626262626263,50.0,,,,
0.625,0.6,0.6122448979591836,50.0,,,,
0.7407407407407407,0.8,0.7692307692307692,50.0,,,,
0.6721311475409836,0.82,0.7387387387387387,50.0,,,,
0.5873015873015873,0.74,0.6548672566371682,50.0,,,,
0.5,0.54,0.5192307692307693,50.0,,,,
0.75,0.54,0.627906976744186,50.0,,,,
0.7959183673469388,0.78,0.7878787878787878,50.0,,,,
0.5675675675675675,0.42,0.4827586206896552,50.0,,,,
0.42857142857142855,0.6,0.5,50.0,,,,
0.5348837209302325,0.46,0.4946236559139785,50.0,,,,
0.6,0.72,0.6545454545454547,50.0,,,,
0.5666666666666667,0.34,0.425,50.0,,,,
0.5454545454545454,0.48,0.5106382978723404,50.0,,,,
0.95,0.76,0.8444444444444444,50.0,,,,
0.7608695652173914,0.7,0.7291666666666667,50.0,,,,
0.6222222222222222,0.56,0.5894736842105264,50.0,,,,
0.574468085106383,0.54,0.5567010309278351,50.0,,,,
0.5357142857142857,0.6,0.5660377358490566,50.0,,,,
0.5769230769230769,0.6,0.5882352941176471,50.0,,,,
0.4461538461538462,0.58,0.5043478260869565,50.0,,,,
0.6346153846153846,0.66,0.6470588235294118,50.0,,,,
0.5185185185185185,0.56,0.5384615384615384,50.0,,,,
0.5263157894736842,0.6,0.5607476635514018,50.0,,,,
0.41818181818181815,0.46,0.43809523809523804,50.0,,,,
0.6086956521739131,0.84,0.7058823529411766,50.0,,,,
0.3404255319148936,0.32,0.32989690721649484,50.0,,,,
0.574468085106383,0.54,0.5567010309278351,50.0,,,,
0.48148148148148145,0.52,0.5,50.0,,,,
0.5416666666666666,0.52,0.5306122448979592,50.0,,,,
0.671875,0.86,0.7543859649122807,50.0,,,,
0.5769230769230769,0.6,0.5882352941176471,50.0,,,,
0.46153846153846156,0.36,0.4044943820224719,50.0,,,,
0.7090909090909091,0.78,0.7428571428571428,50.0,,,,
0.4090909090909091,0.36,0.3829787234042554,50.0,,,,
0.4383561643835616,0.64,0.5203252032520325,50.0,,,,
0.41304347826086957,0.38,0.39583333333333337,50.0,,,,
0.6825396825396826,0.86,0.7610619469026547,50.0,,,,
0.7380952380952381,0.62,0.6739130434782609,50.0,,,,
0.6481481481481481,0.7,0.673076923076923,50.0,,,,
0.6415094339622641,0.68,0.6601941747572816,50.0,,,,
0.7096774193548387,0.88,0.7857142857142856,50.0,,,,
0.4426229508196721,0.54,0.48648648648648646,50.0,,,,
0.5357142857142857,0.6,0.5660377358490566,50.0,,,,
0.6461538461538462,0.84,0.7304347826086957,50.0,,,,
0.7924528301886793,0.84,0.8155339805825242,50.0,,,,
0.8043478260869565,0.74,0.7708333333333333,50.0,,,,
0.7777777777777778,0.84,0.8076923076923077,50.0,,,,
0.7111111111111111,0.64,0.6736842105263158,50.0,,,,
0.5573770491803278,0.68,0.6126126126126127,50.0,,,,
0.6444444444444445,0.58,0.6105263157894737,50.0,,,,
0.36,0.36,0.36,50.0,,,,
0.2807017543859649,0.32,0.29906542056074764,50.0,,,,
0.49019607843137253,0.5,0.495049504950495,50.0,,,,
0.8918918918918919,0.66,0.7586206896551725,50.0,,,,
0.5483870967741935,0.68,0.6071428571428571,50.0,,,,
0.5789473684210527,0.66,0.616822429906542,50.0,,,,
0.42,0.42,0.41999999999999993,50.0,,,,
0.5128205128205128,0.4,0.449438202247191,50.0,,,,
0.5957446808510638,0.56,0.577319587628866,50.0,,,,
0.6666666666666666,0.76,0.7102803738317756,50.0,,,,
0.9056603773584906,0.96,0.9320388349514563,50.0,,,,
0.8163265306122449,0.8,0.8080808080808082,50.0,,,,
0.6,0.54,0.5684210526315789,50.0,,,,
0.5714285714285714,0.64,0.6037735849056605,50.0,,,,
0.7192982456140351,0.82,0.7663551401869159,50.0,,,,
0.5344827586206896,0.62,0.574074074074074,50.0,,,,
0.4727272727272727,0.52,0.49523809523809526,50.0,,,,
0.6,0.24,0.34285714285714286,50.0,,,,
0.6610169491525424,0.78,0.7155963302752293,50.0,,,,
0.7,0.84,0.7636363636363636,50.0,,,,
0.4444444444444444,0.32,0.37209302325581395,50.0,,,,
0.6842105263157895,0.78,0.7289719626168225,50.0,,,,
0.6181818181818182,0.68,0.6476190476190475,50.0,,,,
0.5849056603773585,0.62,0.6019417475728155,50.0,,,,
0.8958333333333334,0.86,0.8775510204081632,50.0,,,,
0.6595744680851063,0.62,0.6391752577319586,50.0,,,,
0.813953488372093,0.7,0.7526881720430109,50.0,,,,
0.7068965517241379,0.82,0.7592592592592593,50.0,,,,
0.7272727272727273,0.8,0.761904761904762,50.0,,,,
0.7090909090909091,0.78,0.7428571428571428,50.0,,,,
0.6,0.66,0.6285714285714286,50.0,,,,
0.6938775510204082,0.68,0.686868686868687,50.0,,,,
0.6938775510204082,0.68,0.686868686868687,50.0,,,,
0.627906976744186,0.54,0.5806451612903226,50.0,,,,
0.7916666666666666,0.76,0.7755102040816326,50.0,,,,
0.7368421052631579,0.84,0.7850467289719626,50.0,,,,
0.6851851851851852,0.74,0.7115384615384615,50.0,,,,
0.5476190476190477,0.46,0.5000000000000001,50.0,,,,
0.4230769230769231,0.44,0.4313725490196078,50.0,,,,
0.6222222222222222,0.56,0.5894736842105264,50.0,,,,
0.6101694915254238,0.72,0.6605504587155964,50.0,,,,
0.6607142857142857,0.74,0.6981132075471698,50.0,,,,
0.723404255319149,0.68,0.7010309278350516,50.0,,,,
0.660377358490566,0.7,0.6796116504854369,50.0,,,,
0.7073170731707317,0.58,0.6373626373626374,50.0,,,,
0.4107142857142857,0.46,0.43396226415094336,50.0,,,,
0.4,0.44,0.41904761904761906,50.0,,,,
0.37735849056603776,0.4,0.38834951456310685,50.0,,,,
0.5081967213114754,0.62,0.5585585585585586,50.0,,,,
0.5217391304347826,0.48,0.4999999999999999,50.0,,,,
0.4583333333333333,0.44,0.4489795918367347,50.0,,,,
0.6415094339622641,0.68,0.6601941747572816,50.0,,,,
0.75,0.72,0.7346938775510204,50.0,,,,
0.7555555555555555,0.68,0.7157894736842104,50.0,,,,
0.5869565217391305,0.54,0.5625000000000001,50.0,,,,
0.6724137931034483,0.78,0.7222222222222223,50.0,,,,
0.8275862068965517,0.96,0.888888888888889,50.0,,,,
0.8571428571428571,0.84,0.8484848484848485,50.0,,,,
0.8823529411764706,0.9,0.8910891089108911,50.0,,,,
0.7962962962962963,0.86,0.826923076923077,50.0,,,,
0.7924528301886793,0.84,0.8155339805825242,50.0,,,,
0.8043478260869565,0.74,0.7708333333333333,50.0,,,,
0.6666666666666666,0.72,0.6923076923076923,50.0,,,,
0.7954545454545454,0.7,0.7446808510638298,50.0,,,,
0.4230769230769231,0.44,0.4313725490196078,50.0,,,,
0.6808510638297872,0.64,0.6597938144329897,50.0,,,,
0.6379310344827587,0.74,0.6851851851851852,50.0,,,,
0.7450980392156863,0.76,0.7524752475247525,50.0,,,,
0.7142857142857143,0.9,0.7964601769911505,50.0,,,,
0.7407407407407407,0.8,0.7692307692307692,50.0,,,,
0.6842105263157895,0.52,0.5909090909090909,50.0,,,,
0.6060606060606061,0.8,0.689655172413793,50.0,,,,
0.7111111111111111,0.64,0.6736842105263158,50.0,,,,
0.6595744680851063,0.62,0.6391752577319586,50.0,,,,
0.8627450980392157,0.88,0.8712871287128714,50.0,,,,
0.9019607843137255,0.92,0.9108910891089109,50.0,,,,
0.5925925925925926,0.32,0.41558441558441556,50.0,,,,
0.66,0.66,0.66,50.0,,,,
0.75,0.78,0.7647058823529411,50.0,,,,
0.6727272727272727,0.74,0.7047619047619048,50.0,,,,
0.5333333333333333,0.32,0.4,50.0,,,,
0.6296296296296297,0.68,0.6538461538461539,50.0,,,,
0.7962962962962963,0.86,0.826923076923077,50.0,,,,
0.4482758620689655,0.52,0.48148148148148145,50.0,,,,
0.5208333333333334,0.5,0.5102040816326531,50.0,,,,
0.6607142857142857,0.74,0.6981132075471698,50.0,,,,
0.7719298245614035,0.88,0.822429906542056,50.0,,,,
0.625,0.7,0.6603773584905661,50.0,,,,
0.6666666666666666,0.48,0.5581395348837209,50.0,,,,
0.6379310344827587,0.74,0.6851851851851852,50.0,,,,
0.6326530612244898,0.62,0.6262626262626263,50.0,,,,
0.4444444444444444,0.32,0.37209302325581395,50.0,,,,
0.5185185185185185,0.56,0.5384615384615384,50.0,,,,
0.5238095238095238,0.44,0.4782608695652174,50.0,,,,
0.4375,0.42,0.4285714285714286,50.0,,,,
0.6341463414634146,0.52,0.5714285714285714,50.0,,,,
0.7037037037037037,0.76,0.7307692307692308,50.0,,,,
0.7727272727272727,0.68,0.7234042553191491,50.0,,,,
0.7916666666666666,0.76,0.7755102040816326,50.0,,,,
0.6363636363636364,0.84,0.7241379310344828,50.0,,,,
0.7391304347826086,0.68,0.7083333333333334,50.0,,,,
0.673469387755102,0.66,0.6666666666666666,50.0,,,,
0.5283018867924528,0.56,0.5436893203883495,50.0,,,,
0.559322033898305,0.66,0.6055045871559633,50.0,,,,
0.6041666666666666,0.58,0.5918367346938774,50.0,,,,
0.7073170731707317,0.58,0.6373626373626374,50.0,,,,
0.6829268292682927,0.56,0.6153846153846154,50.0,,,,
0.6481481481481481,0.7,0.673076923076923,50.0,,,,
0.6,0.6,0.6,50.0,,,,
0.5294117647058824,0.36,0.42857142857142855,50.0,,,,
0.8292682926829268,0.68,0.7472527472527474,50.0,,,,
0.8032786885245902,0.98,0.882882882882883,50.0,,,,
0.6037735849056604,0.64,0.6213592233009708,50.0,,,,
0.6111111111111112,0.66,0.6346153846153846,50.0,,,,
0.546875,0.7,0.6140350877192983,50.0,,,,
0.5641025641025641,0.44,0.49438202247191015,50.0,,,,
0.3448275862068966,0.2,0.2531645569620254,50.0,,,,
0.59375,0.76,0.6666666666666666,50.0,,,,
0.7,0.56,0.6222222222222222,50.0,,,,
0.6031746031746031,0.76,0.672566371681416,50.0,,,,
0.5531914893617021,0.52,0.536082474226804,50.0,,,,
0.65,0.52,0.5777777777777778,50.0,,,,
0.7586206896551724,0.88,0.8148148148148148,50.0,,,,
0.8846153846153846,0.92,0.9019607843137256,50.0,,,,
0.8,0.64,0.7111111111111111,50.0,,,,
0.5405405405405406,0.4,0.45977011494252873,50.0,,,,
0.5166666666666667,0.62,0.5636363636363637,50.0,,,,
0.9782608695652174,0.9,0.9375,50.0,,,,
0.75,0.72,0.7346938775510204,50.0,,,,
0.5576923076923077,0.58,0.5686274509803922,50.0,,,,
0.5238095238095238,0.44,0.4782608695652174,50.0,,,,
0.8269230769230769,0.86,0.8431372549019608,50.0,,,,
0.6521739130434783,0.6,0.6250000000000001,50.0,,,,
0.6363636363636364,0.56,0.5957446808510639,50.0,,,,
0.453125,0.58,0.5087719298245614,50.0,,,,
0.44,0.44,0.44,50.0,,,,
0.43859649122807015,0.5,0.46728971962616817,50.0,,,,
0.4782608695652174,0.44,0.4583333333333333,50.0,,,,
0.6607142857142857,0.74,0.6981132075471698,50.0,,,,
0.6567164179104478,0.88,0.7521367521367521,50.0,,,,
0.75,0.54,0.627906976744186,50.0,,,,
0.45714285714285713,0.64,0.5333333333333333,50.0,,,,
0.6285714285714286,0.88,0.7333333333333334,50.0,,,,
0.5609756097560976,0.46,0.5054945054945056,50.0,,,,
0.41304347826086957,0.38,0.39583333333333337,50.0,,,,
0.5522388059701493,0.74,0.6324786324786325,50.0,,,,
0.31746031746031744,0.4,0.35398230088495575,50.0,,,,
0.36363636363636365,0.32,0.3404255319148936,50.0,,,,
0.40540540540540543,0.3,0.3448275862068966,50.0,,,,
0.30303030303030304,0.2,0.24096385542168675,50.0,,,,
0.19117647058823528,0.26,0.22033898305084745,50.0,,,,
0.4666666666666667,0.7,0.56,50.0,,,,
0.6229508196721312,0.76,0.6846846846846847,50.0,,,,
0.4375,0.42,0.4285714285714286,50.0,,,,
0.5238095238095238,0.44,0.4782608695652174,50.0,,,,
0.49056603773584906,0.52,0.5048543689320388,50.0,,,,
0.5319148936170213,0.5,0.5154639175257731,50.0,,,,
0.5897435897435898,0.46,0.5168539325842696,50.0,,,,
0.5185185185185185,0.56,0.5384615384615384,50.0,,,,
0.2318840579710145,0.32,0.2689075630252101,50.0,,,,
0.6825396825396826,0.86,0.7610619469026547,50.0,,,,
0.7450980392156863,0.76,0.7524752475247525,50.0,,,,
0.5121951219512195,0.42,0.46153846153846156,50.0,,,,
0.3958333333333333,0.38,0.3877551020408163,50.0,,,,
0.7272727272727273,0.64,0.6808510638297872,50.0,,,,
0.7391304347826086,0.68,0.7083333333333334,50.0,,,,
0.453125,0.58,0.5087719298245614,50.0,,,,
0.421875,0.54,0.4736842105263158,50.0,,,,
0.39285714285714285,0.44,0.4150943396226415,50.0,,,,
0.40476190476190477,0.34,0.36956521739130443,50.0,,,,
0.3111111111111111,0.28,0.2947368421052632,50.0,,,,
0.39655172413793105,0.46,0.425925925925926,50.0,,,,
0.6136363636363636,0.54,0.574468085106383,50.0,,,,
0.4090909090909091,0.18,0.25,50.0,,,,
0.7916666666666666,0.76,0.7755102040816326,50.0,,,,
0.5102040816326531,0.5,0.5050505050505051,50.0,,,,
0.42105263157894735,0.48,0.44859813084112143,50.0,,,,
0.5769230769230769,0.6,0.5882352941176471,50.0,,,,
0.47058823529411764,0.48,0.4752475247524752,50.0,,,,
0.5737704918032787,0.7,0.6306306306306306,50.0,,,,
0.33783783783783783,0.5,0.4032258064516129,50.0,,,,
0.35,0.28,0.3111111111111111,50.0,,,,
0.5151515151515151,0.34,0.40963855421686746,50.0,,,,
0.5818181818181818,0.64,0.6095238095238096,50.0,,,,
0.6363636363636364,0.56,0.5957446808510639,50.0,,,,
0.6481481481481481,0.7,0.673076923076923,50.0,,,,
0.7317073170731707,0.6,0.6593406593406594,50.0,,,,
0.40425531914893614,0.38,0.3917525773195877,50.0,,,,
0.5166666666666667,0.62,0.5636363636363637,50.0,,,,
0.3114754098360656,0.38,0.34234234234234234,50.0,,,,
0.35185185185185186,0.38,0.3653846153846154,50.0,,,,
0.3673469387755102,0.36,0.3636363636363636,50.0,,,,
0.29310344827586204,0.34,0.31481481481481477,50.0,,,,
0.7692307692307693,0.8,0.7843137254901961,50.0,,,,
0.5,0.34,0.40476190476190477,50.0,,,,
0.41935483870967744,0.52,0.46428571428571425,50.0,,,,
0.3953488372093023,0.34,0.3655913978494624,50.0,,,,
0.5789473684210527,0.44,0.5,50.0,,,,
0.425,0.34,0.3777777777777778,50.0,,,,
0.15,0.12,0.1333333333333333,50.0,,,,
0.7241379310344828,0.42,0.5316455696202531,50.0,,,,
0.7818181818181819,0.86,0.819047619047619,50.0,,,,
0.5,0.7,0.5833333333333334,50.0,,,,
0.5454545454545454,0.6,0.5714285714285713,50.0,,,,
0.3225806451612903,0.2,0.24691358024691357,50.0,,,,
0.391304347826087,0.36,0.37499999999999994,50.0,,,,
0.5434782608695652,0.5,0.5208333333333334,50.0,,,,
0.6486486486486487,0.96,0.7741935483870968,50.0,,,,
0.5263157894736842,0.4,0.45454545454545453,50.0,,,,
0.4098360655737705,0.5,0.45045045045045046,50.0,,,,
0.7543859649122807,0.86,0.8037383177570094,50.0,,,,
0.6307692307692307,0.82,0.7130434782608696,50.0,,,,
0.4230769230769231,0.44,0.4313725490196078,50.0,,,,
0.13953488372093023,0.12,0.1290322580645161,50.0,,,,
